experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	monet_type	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
e019_R1	65	TRUE	1.0832171829422464e-28	18	24	12	0.5	0.6666666666666666	GO:1904505	GO:BP	regulation of telomere maintenance in response to DNA damage	16324	25025		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0.05128205128205128	0.075	R1	-	3	18	16306	12	12	6	16294	16324	0.5768190727949366
e019_R1	65	TRUE	8.161998987283527e-25	31	24	12	0.5	0.3870967741935484	GO:0043247	GO:BP	telomere maintenance in response to DNA damage	16324	11171		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0.07692307692307693	0.1	R1	-	4	31	16293	12	12	19	16281	16324	0.43900999100620275
e019_R1	65	TRUE	1.0670591143926987e-23	37	24	12	0.5	0.32432432432432434	GO:0022616	GO:BP	DNA strand elongation	16324	6985		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0.10256410256410256	0.125	R1	-	5	37	16287	12	12	25	16275	16324	0.40161856317224587
e019_R1	65	TRUE	2.4148858873415347e-22	71	24	13	0.5416666666666666	0.18309859154929578	GO:0045995	GO:BP	regulation of embryonic development	16324	12489		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0.1282051282051282	0.15	R1	-	6	71	16253	13	11	58	16242	16324	0.31330926661532144
e019_R1	65	TRUE	4.820477410960097e-21	38	19	11	0.5789473684210527	0.2894736842105263	REAC:R-HSA-5696394	REAC	DNA Damage Recognition in GG-NER	10790	418		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0.15384615384615385	0.175	R1	-	7	38	10752	11	8	27	10744	10790	0.4079650668236745
e019_R1	65	TRUE	4.96821006970174e-20	69	24	12	0.5	0.17391304347826086	GO:0032206	GO:BP	positive regulation of telomere maintenance	16324	7818		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0.1794871794871795	0.2	R1	-	8	69	16255	12	12	57	16243	16324	0.29322657438179267
e019_R1	65	TRUE	8.420776816261695e-18	103	24	12	0.5	0.11650485436893204	GO:0032204	GO:BP	regulation of telomere maintenance	16324	7816		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0.20512820512820512	0.225	R1	-	9	103	16221	12	12	91	16209	16324	0.23924096743276424
e019_R1	65	TRUE	2.0123538061166764e-17	228	24	14	0.5833333333333334	0.06140350877192982	GO:0006260	GO:BP	DNA replication	16324	2122		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0.23076923076923078	0.25	R1	-	10	228	16096	14	10	214	16086	16324	0.1861674102969867
e019_R1	66	TRUE	9.841549165469595e-10	25	20	6	0.3	0.24	REAC:R-HSA-8854691	REAC	Interleukin-20 family signaling	10790	1182		GO:0050789;GO:0050896	0	0.0625	R1	-	1	25	10765	6	14	19	10751	10790	0.2668121862017511
e019_R1	66	TRUE	4.6243401520311896e-8	396	22	10	0.45454545454545453	0.025252525252525252	GO:0019221	GO:BP	cytokine-mediated signaling pathway	16324	5899		GO:0050789;GO:0050896	0.06666666666666667	0.125	R1	-	2	396	15928	10	12	386	15916	16324	0.1027418029087088
e019_R1	66	TRUE	1.2696612696592525e-7	7	22	4	0.18181818181818182	0.5714285714285714	GO:0071358	GO:BP	cellular response to type III interferon	16324	17556		GO:0050789;GO:0050896	0.13333333333333333	0.25	R1	-	3.5	7	16317	4	18	3	16299	16324	0.32185490096437525
e019_R1	66	TRUE	1.2696612696592525e-7	7	22	4	0.18181818181818182	0.5714285714285714	GO:0038196	GO:BP	type III interferon-mediated signaling pathway	16324	10317		GO:0050789;GO:0050896	0.13333333333333333	0.25	R1	-	3.5	7	16317	4	18	3	16299	16324	0.32185490096437525
e019_R1	67	TRUE	3.707845015064307e-6	755	19	10	0.5263157894736842	0.013245033112582781	GO:0000122	GO:BP	negative regulation of transcription by RNA polymerase II	16324	51		NA	0	0.3333333333333333	R1	-	1	755	15569	10	9	745	15560	16324	0.07802595212036054
e019_R1	68	TRUE	3.183988453972305e-8	21	17	5	0.29411764705882354	0.23809523809523808	REAC:R-HSA-6804115	REAC	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	10790	2326		GO:0050789;GO:0009057;GO:0065008;GO:0016070	0	0.03333333333333333	R1	-	1	21	10769	5	12	16	10757	10790	0.26334067351082324
e019_R1	68	TRUE	8.282381914023465e-8	25	17	5	0.29411764705882354	0.2	REAC:R-HSA-429947	REAC	Deadenylation of mRNA	10790	432		GO:0050789;GO:0009057;GO:0065008;GO:0016070	0.034482758620689655	0.06666666666666667	R1	-	2	25	10765	5	12	20	10753	10790	0.24109425620915395
e019_R1	68	TRUE	1.3003851557265973e-6	33	23	5	0.21739130434782608	0.15151515151515152	GO:0000289	GO:BP	nuclear-transcribed mRNA poly(A) tail shortening	16324	86		GO:0050789;GO:0009057;GO:0065008;GO:0016070	0.06896551724137931	0.1	R1	-	3	33	16291	5	18	28	16273	16324	0.18010975041662805
e019_R1	68	TRUE	2.907064698621353e-6	49	17	5	0.29411764705882354	0.10204081632653061	REAC:R-HSA-6791312	REAC	TP53 Regulates Transcription of Cell Cycle Genes	10790	2319		GO:0050789;GO:0009057;GO:0065008;GO:0016070	0.10344827586206896	0.13333333333333333	R1	-	4	49	10741	5	12	44	10729	10790	0.1710883151940313
e019_R1	68	TRUE	5.785564770193307e-6	56	17	5	0.29411764705882354	0.08928571428571429	REAC:R-HSA-429914	REAC	Deadenylation-dependent mRNA decay	10790	433		GO:0050789;GO:0009057;GO:0065008;GO:0016070	0.13793103448275862	0.16666666666666666	R1	-	5	56	10734	5	12	51	10722	10790	0.15973198225238225
e019_R1	68	TRUE	1.5748487365652198e-05	4	23	3	0.13043478260869565	0.75	GO:0010606	GO:BP	positive regulation of cytoplasmic mRNA processing body assembly	16324	4349		GO:0050789;GO:0009057;GO:0065008;GO:0016070	0.1724137931034483	0.2	R1	-	6	4	16320	3	20	1	16300	16324	0.31244248453238466
e019_R1	68	TRUE	1.848459488715185e-5	118	23	6	0.2608695652173913	0.05084745762711865	GO:0000956	GO:BP	nuclear-transcribed mRNA catabolic process	16324	274		GO:0050789;GO:0009057;GO:0065008;GO:0016070	0.20689655172413793	0.23333333333333334	R1	-	7	118	16206	6	17	112	16189	16324	0.11246666618481257
e019_R1	68	TRUE	2.6780414459265726e-5	79	17	5	0.29411764705882354	0.06329113924050633	KEGG:03018	KEGG	RNA degradation	8161	211		GO:0050789;GO:0009057;GO:0065008;GO:0016070	0.2413793103448276	0.26666666666666666	R1	-	8	79	8082	5	12	74	8070	8161	0.13272807030531134
e019_R1	70	TRUE	1.0240948310647683e-25	15	23	11	0.4782608695652174	0.7333333333333333	REAC:R-HSA-1362300	REAC	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	10790	2404		GO:0008150	0	0.015873015873015872	R1	-	1	15	10775	11	12	4	10763	10790	0.5915403453036083
e019_R1	70	TRUE	7.993264617767387e-25	26	23	12	0.5217391304347826	0.46153846153846156	REAC:R-HSA-1538133	REAC	G0 and Early G1	10790	945		GO:0008150	0.016129032258064516	0.031746031746031744	R1	-	2	26	10764	12	11	14	10753	10790	0.48956174464978575
e019_R1	70	TRUE	2.3802988725233406e-24	18	23	11	0.4782608695652174	0.6111111111111112	REAC:R-HSA-1362277	REAC	Transcription of E2F targets under negative control by DREAM complex	10790	2403		GO:0008150	0.03225806451612903	0.047619047619047616	R1	-	3	18	10772	11	12	7	10760	10790	0.5397602883465801
e019_R1	70	TRUE	7.143358526653971e-21	147	23	15	0.6521739130434783	0.10204081632653061	REAC:R-HSA-453279	REAC	Mitotic G1 phase and G1/S transition	10790	1400		GO:0008150	0.04838709677419355	0.06349206349206349	R1	-	4	147	10643	15	8	132	10635	10790	0.25459058815956237
e019_R1	70	TRUE	7.898852479208221e-21	156	20	15	0.75	0.09615384615384616	KEGG:04218	KEGG	Cellular senescence	8161	289		GO:0008150	0.06451612903225806	0.07936507936507936	R1	-	5	156	8005	15	5	141	8000	8161	0.2645607414208578
e019_R1	70	TRUE	5.1725498531891505e-19	27	23	10	0.43478260869565216	0.37037037037037035	REAC:R-HSA-69205	REAC	G1/S-Specific Transcription	10790	949		GO:0008150	0.08064516129032258	0.09523809523809523	R1	-	6	27	10763	10	13	17	10750	10790	0.39990320966338494
e019_R1	70	TRUE	2.4476866504426183e-16	46	23	10	0.43478260869565216	0.21739130434782608	REAC:R-HSA-69231	REAC	Cyclin D associated events in G1	10790	399		GO:0008150	0.0967741935483871	0.12698412698412698	R1	-	7.5	46	10744	10	13	36	10731	10790	0.30539984962365974
e019_R1	70	TRUE	2.4476866504426183e-16	46	23	10	0.43478260869565216	0.21739130434782608	REAC:R-HSA-69236	REAC	G1 Phase	10790	946		GO:0008150	0.0967741935483871	0.12698412698412698	R1	-	7.5	46	10744	10	13	36	10731	10790	0.30539984962365974
e019_R1	70	TRUE	9.808869223897163e-16	82	23	11	0.4782608695652174	0.13414634146341464	REAC:R-HSA-69202	REAC	Cyclin E associated events during G1/S transition 	10790	400		GO:0008150	0.12903225806451613	0.14285714285714285	R1	-	9	82	10708	11	12	71	10696	10790	0.2504870820475266
e019_R1	70	TRUE	1.2984616075203168e-15	84	23	11	0.4782608695652174	0.13095238095238096	REAC:R-HSA-69656	REAC	Cyclin A:Cdk2-associated events at S phase entry	10790	398		GO:0008150	0.14516129032258066	0.15873015873015872	R1	-	10	84	10706	11	12	73	10694	10790	0.2474127691186536
e019_R1	70	TRUE	2.1614440015355457e-15	130	23	12	0.5217391304347826	0.09230769230769231	REAC:R-HSA-69206	REAC	G1/S Transition	10790	948		GO:0008150	0.16129032258064516	0.1746031746031746	R1	-	11	130	10660	12	11	118	10649	10790	0.21592087900214085
e019_R1	70	TRUE	8.946265117163898e-13	157	20	11	0.55	0.07006369426751592	KEGG:04110	KEGG	Cell cycle	8161	259		GO:0008150	0.1774193548387097	0.19047619047619047	R1	-	12	157	8004	11	9	146	7995	8161	0.19152086131436563
e019_R1	70	TRUE	2.303553601143398e-12	162	23	11	0.4782608695652174	0.06790123456790123	REAC:R-HSA-69242	REAC	S Phase	10790	1989		GO:0008150	0.1935483870967742	0.20634920634920634	R1	-	13	162	10628	11	12	151	10616	10790	0.17606268121697377
e019_R1	70	TRUE	1.802460185142586e-10	17	23	6	0.2608695652173913	0.35294117647058826	REAC:R-HSA-9659787	REAC	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	10790	43		GO:0008150	0.20967741935483872	0.23809523809523808	R1	-	14.5	17	10773	6	17	11	10756	10790	0.30216053244212965
e019_R1	70	TRUE	1.802460185142586e-10	17	23	6	0.2608695652173913	0.35294117647058826	REAC:R-HSA-9661069	REAC	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	10790	666		GO:0008150	0.20967741935483872	0.23809523809523808	R1	-	14.5	17	10773	6	17	11	10756	10790	0.30216053244212965
e019_R1	70	TRUE	1.5785235877025862e-8	33	23	6	0.2608695652173913	0.18181818181818182	REAC:R-HSA-2559585	REAC	Oncogene Induced Senescence	10790	1552		GO:0008150	0.24193548387096775	0.25396825396825395	R1	-	16	33	10757	6	17	27	10740	10790	0.21579292157443122
e019_R1	71	TRUE	4.49501897842977e-5	5	24	3	0.125	0.6	GO:0006121	GO:BP	mitochondrial electron transport, succinate to ubiquinone	16324	2023		NA	0	0.1	R1	-	1	5	16319	3	21	2	16298	16324	0.27343314140469377
e019_R1	71	TRUE	5.485275262780332e-5	222	14	6	0.42857142857142855	0.02702702702702703	KEGG:05208	KEGG	Chemical carcinogenesis - reactive oxygen species	8161	453		NA	0.1111111111111111	0.2	R1	-	2	222	7939	6	8	216	7931	8161	0.10228050079156242
e019_R1	71	TRUE	3.5659311491938113e-4	306	14	6	0.42857142857142855	0.0196078431372549	KEGG:05016	KEGG	Huntington disease	8161	407		NA	0.2222222222222222	0.3	R1	-	3	306	7855	6	8	300	7847	8161	0.08533671488943245
e019_R1	72	TRUE	1.3500890529210773e-89	46	46	39	0.8478260869565217	0.8478260869565217	KEGG:03050	KEGG	Proteasome	8161	216		GO:0006508;GO:0009057	0	0.0064516129032258064	R1	-	1	46	8115	39	7	7	8108	8161	0.8469634868332931
e019_R1	72	TRUE	1.3581984941501125e-88	49	50	39	0.78	0.7959183673469388	REAC:R-HSA-1236978	REAC	Cross-presentation of soluble exogenous antigens (endosomes)	10790	395		GO:0006508;GO:0009057	0.006493506493506494	0.012903225806451613	R1	-	2	49	10741	39	11	10	10730	10790	0.7869417978619094
e019_R1	72	TRUE	6.167465264368413e-88	50	50	39	0.78	0.78	REAC:R-HSA-211733	REAC	Regulation of activated PAK-2p34 by proteasome mediated degradation	10790	1910		GO:0006508;GO:0009057	0.012987012987012988	0.01935483870967742	R1	-	3	50	10740	39	11	11	10729	10790	0.7789757914338922
e019_R1	72	TRUE	2.618555308934937e-87	51	50	39	0.78	0.7647058823529411	REAC:R-HSA-350562	REAC	Regulation of ornithine decarboxylase (ODC)	10790	1931		GO:0006508;GO:0009057	0.01948051948051948	0.025806451612903226	R1	-	4	51	10739	39	11	12	10728	10790	0.77124467949953035
e019_R1	72	TRUE	1.0463761033223104e-86	52	50	39	0.78	0.75	REAC:R-HSA-180534	REAC	Vpu mediated degradation of CD4	10790	2527		GO:0006508;GO:0009057	0.025974025974025976	0.06451612903225806	R1	-	7.5	52	10738	39	11	13	10727	10790	0.763737119207844
e019_R1	72	TRUE	1.0463761033223104e-86	52	50	39	0.78	0.75	REAC:R-HSA-69610	REAC	p53-Independent DNA Damage Response	10790	2578		GO:0006508;GO:0009057	0.025974025974025976	0.06451612903225806	R1	-	7.5	52	10738	39	11	13	10727	10790	0.763737119207844
e019_R1	72	TRUE	1.0463761033223104e-86	52	50	39	0.78	0.75	REAC:R-HSA-75815	REAC	Ubiquitin-dependent degradation of Cyclin D	10790	2482		GO:0006508;GO:0009057	0.025974025974025976	0.06451612903225806	R1	-	7.5	52	10738	39	11	13	10727	10790	0.763737119207844
e019_R1	72	TRUE	1.0463761033223104e-86	52	50	39	0.78	0.75	REAC:R-HSA-69601	REAC	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	10790	2481		GO:0006508;GO:0009057	0.025974025974025976	0.06451612903225806	R1	-	7.5	52	10738	39	11	13	10727	10790	0.763737119207844
e019_R1	72	TRUE	1.0463761033223104e-86	52	50	39	0.78	0.75	REAC:R-HSA-349425	REAC	Autodegradation of the E3 ubiquitin ligase COP1	10790	184		GO:0006508;GO:0009057	0.025974025974025976	0.06451612903225806	R1	-	7.5	52	10738	39	11	13	10727	10790	0.763737119207844
e019_R1	72	TRUE	1.0463761033223104e-86	52	50	39	0.78	0.75	REAC:R-HSA-69613	REAC	p53-Independent G1/S DNA damage checkpoint	10790	2579		GO:0006508;GO:0009057	0.025974025974025976	0.06451612903225806	R1	-	7.5	52	10738	39	11	13	10727	10790	0.763737119207844
e019_R1	72	TRUE	3.957324626478131e-86	53	50	39	0.78	0.7358490566037735	REAC:R-HSA-180585	REAC	Vif-mediated degradation of APOBEC3G	10790	2508		GO:0006508;GO:0009057	0.06493506493506493	0.07741935483870968	R1	-	11.5	53	10737	39	11	14	10726	10790	0.7564425202135903
e019_R1	72	TRUE	3.957324626478131e-86	53	50	39	0.78	0.7358490566037735	REAC:R-HSA-169911	REAC	Regulation of Apoptosis	10790	1871		GO:0006508;GO:0009057	0.06493506493506493	0.07741935483870968	R1	-	11.5	53	10737	39	11	14	10726	10790	0.7564425202135903
e019_R1	72	TRUE	1.4232138786526101e-85	54	50	39	0.78	0.7222222222222222	REAC:R-HSA-450408	REAC	AUF1 (hnRNP D0) binds and destabilizes mRNA	10790	36		GO:0006508;GO:0009057	0.07792207792207792	0.08387096774193549	R1	-	13	54	10736	39	11	15	10725	10790	0.7493509816786879
e019_R1	72	TRUE	4.88741063535424e-85	55	50	39	0.78	0.7090909090909091	REAC:R-HSA-8854050	REAC	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	10790	846		GO:0006508;GO:0009057	0.08441558441558442	0.1032258064516129	R1	-	15	55	10735	39	11	16	10724	10790	0.7424532356024156
e019_R1	72	TRUE	4.88741063535424e-85	55	50	39	0.78	0.7090909090909091	REAC:R-HSA-4641257	REAC	Degradation of AXIN	10790	685		GO:0006508;GO:0009057	0.08441558441558442	0.1032258064516129	R1	-	15	55	10735	39	11	16	10724	10790	0.7424532356024156
e019_R1	72	TRUE	4.88741063535424e-85	55	50	39	0.78	0.7090909090909091	REAC:R-HSA-174113	REAC	SCF-beta-TrCP mediated degradation of Emi1	10790	2008		GO:0006508;GO:0009057	0.08441558441558442	0.1032258064516129	R1	-	15	55	10735	39	11	16	10724	10790	0.7424532356024156
e019_R1	72	TRUE	1.6083621660521614e-84	56	50	39	0.78	0.6964285714285714	REAC:R-HSA-5362768	REAC	Hh mutants are degraded by ERAD	10790	1064		GO:0006508;GO:0009057	0.1038961038961039	0.10967741935483871	R1	-	17	56	10734	39	11	17	10723	10790	0.7357405957424507
e019_R1	72	TRUE	5.088058233625668e-84	57	50	39	0.78	0.6842105263157895	REAC:R-HSA-4641258	REAC	Degradation of DVL	10790	686		GO:0006508;GO:0009057	0.11038961038961038	0.12258064516129032	R1	-	18.5	57	10733	39	11	18	10722	10790	0.7292049114863637
e019_R1	72	TRUE	5.088058233625668e-84	57	50	39	0.78	0.6842105263157895	REAC:R-HSA-69541	REAC	Stabilization of p53	10790	2221		GO:0006508;GO:0009057	0.11038961038961038	0.12258064516129032	R1	-	18.5	57	10733	39	11	18	10722	10790	0.7292049114863637
e019_R1	72	TRUE	1.551644765965525e-83	58	50	39	0.78	0.6724137931034483	REAC:R-HSA-351202	REAC	Metabolism of polyamines	10790	1357		GO:0006508;GO:0009057	0.12337662337662338	0.12903225806451613	R1	-	20	58	10732	39	11	19	10721	10790	0.7228385261163383
e019_R1	72	TRUE	4.572777945295731e-83	59	50	39	0.78	0.6610169491525424	REAC:R-HSA-5676590	REAC	NIK-->noncanonical NF-kB signaling	10790	1443		GO:0006508;GO:0009057	0.12987012987012986	0.14193548387096774	R1	-	21.5	59	10731	39	11	20	10720	10790	0.7166342389810451
e019_R1	72	TRUE	4.572777945295731e-83	59	50	39	0.78	0.6610169491525424	REAC:R-HSA-5387390	REAC	Hh mutants abrogate ligand secretion	10790	1063		GO:0006508;GO:0009057	0.12987012987012986	0.14193548387096774	R1	-	21.5	59	10731	39	11	20	10720	10790	0.7166342389810451
e019_R1	72	TRUE	1.3052022826672196e-82	60	50	39	0.78	0.65	REAC:R-HSA-5610785	REAC	GLI3 is processed to GLI3R by the proteasome	10790	962		GO:0006508;GO:0009057	0.14285714285714285	0.16774193548387098	R1	-	24.5	60	10730	39	11	21	10719	10790	0.7105852711496015
e019_R1	72	TRUE	1.3052022826672196e-82	60	50	39	0.78	0.65	REAC:R-HSA-5610783	REAC	Degradation of GLI2 by the proteasome	10790	689		GO:0006508;GO:0009057	0.14285714285714285	0.16774193548387098	R1	-	24.5	60	10730	39	11	21	10719	10790	0.7105852711496015
e019_R1	72	TRUE	1.3052022826672196e-82	60	50	39	0.78	0.65	REAC:R-HSA-5610780	REAC	Degradation of GLI1 by the proteasome	10790	688		GO:0006508;GO:0009057	0.14285714285714285	0.16774193548387098	R1	-	24.5	60	10730	39	11	21	10719	10790	0.7105852711496015
e019_R1	72	TRUE	1.3052022826672196e-82	60	50	39	0.78	0.65	REAC:R-HSA-5607761	REAC	Dectin-1 mediated noncanonical NF-kB signaling	10790	435		GO:0006508;GO:0009057	0.14285714285714285	0.16774193548387098	R1	-	24.5	60	10730	39	11	21	10719	10790	0.7105852711496015
e019_R1	72	TRUE	3.615352902428096e-82	61	50	39	0.78	0.639344262295082	REAC:R-HSA-5678895	REAC	Defective CFTR causes cystic fibrosis	10790	484		GO:0006508;GO:0009057	0.16883116883116883	0.17419354838709677	R1	-	27	61	10729	39	11	22	10718	10790	0.704685234175038
e019_R1	72	TRUE	6.5295122212080245e-81	64	50	39	0.78	0.609375	REAC:R-HSA-4608870	REAC	Asymmetric localization of PCP proteins	10790	177		GO:0006508;GO:0009057	0.17532467532467533	0.18064516129032257	R1	-	28	64	10726	39	11	25	10715	10790	0.6878201008437458
e019_R1	72	TRUE	1.630745947902937e-80	65	50	39	0.78	0.6	REAC:R-HSA-5358346	REAC	Hedgehog ligand biogenesis	10790	1056		GO:0006508;GO:0009057	0.18181818181818182	0.1870967741935484	R1	-	29	65	10725	39	11	26	10714	10790	0.6824587672258133
e019_R1	72	TRUE	3.982281905709841e-80	66	50	39	0.78	0.5909090909090909	REAC:R-HSA-69563	REAC	p53-Dependent G1 DNA Damage Response	10790	2576		GO:0006508;GO:0009057	0.18831168831168832	0.2064516129032258	R1	-	31	66	10724	39	11	27	10713	10790	0.6772193657376602
e019_R1	72	TRUE	3.982281905709841e-80	66	50	39	0.78	0.5909090909090909	REAC:R-HSA-69580	REAC	p53-Dependent G1/S DNA damage checkpoint	10790	2577		GO:0006508;GO:0009057	0.18831168831168832	0.2064516129032258	R1	-	31	66	10724	39	11	27	10713	10790	0.6772193657376602
e019_R1	72	TRUE	3.982281905709841e-80	66	50	39	0.78	0.5909090909090909	REAC:R-HSA-1234176	REAC	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	10790	1567		GO:0006508;GO:0009057	0.18831168831168832	0.2064516129032258	R1	-	31	66	10724	39	11	27	10713	10790	0.6772193657376602
e019_R1	72	TRUE	5.4471742444677454e-80	52	50	37	0.74	0.7115384615384616	REAC:R-HSA-9762114	REAC	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	10790	972		GO:0006508;GO:0009057	0.2077922077922078	0.2129032258064516	R1	-	33	52	10738	37	13	15	10725	10790	0.7243276191181636
e019_R1	72	TRUE	9.519502529860613e-80	67	50	39	0.78	0.582089552238806	REAC:R-HSA-1169091	REAC	Activation of NF-kappaB in B cells	10790	83		GO:0006508;GO:0009057	0.21428571428571427	0.22580645161290322	R1	-	34.5	67	10723	39	11	28	10712	10790	0.6720973322757687
e019_R1	72	TRUE	9.519502529860613e-80	67	50	39	0.78	0.582089552238806	REAC:R-HSA-5658442	REAC	Regulation of RAS by GAPs	10790	1895		GO:0006508;GO:0009057	0.21428571428571427	0.22580645161290322	R1	-	34.5	67	10723	39	11	28	10712	10790	0.6720973322757687
e019_R1	72	TRUE	1.8022495819181088e-79	53	50	37	0.74	0.6981132075471698	REAC:R-HSA-9604323	REAC	Negative regulation of NOTCH4 signaling	10790	1491		GO:0006508;GO:0009057	0.22727272727272727	0.23225806451612904	R1	-	36	53	10737	37	13	16	10724	10790	0.7174047605373676
